Mon 2023-01-02 00:00:00; 9561
Mon 2023-01-09 00:00:00; 9781
Mon 2023-01-16 00:00:00; 9296
Mon 2023-01-23 00:00:00; 9603
Mon 2023-01-30 00:00:00; 9644
Mon 2023-02-06 00:00:00; 9962
Mon 2023-02-13 00:00:00; 9511
Mon 2023-02-20 00:00:00; 9530
Mon 2023-02-27 00:00:00; 9739
Mon 2023-03-06 00:00:00; 9450
Mon 2023-03-13 00:00:00; 9227
Mon 2023-03-20 00:00:00; 9423
Mon 2023-03-27 00:00:00; 9359
Mon 2023-04-03 00:00:00; 9659
Mon 2023-04-10 00:00:00; 9524
Mon 2023-04-17 00:00:00; 9520
Mon 2023-04-24 00:00:00; 9679
Mon 2023-05-01 00:00:00; 9529
Mon 2023-05-08 00:00:00; 9296
Mon 2023-05-15 00:00:00; 9413
Mon 2023-05-22 00:00:00; 9499
Mon 2023-05-29 00:00:00; 9619
Mon 2023-06-05 00:00:00; 9766
Mon 2023-06-12 00:00:00; 9464
Mon 2023-06-19 00:00:00; 10014
Mon 2023-06-26 00:00:00; 9823
Mon 2023-07-03 00:00:00; 9717
Mon 2023-07-10 00:00:00; 9605
Mon 2023-07-17 00:00:00; 9670
Mon 2023-07-24 00:00:00; 9764
Mon 2023-07-31 00:00:00; 9302
Mon 2023-08-07 00:00:00; 9183
Mon 2023-08-14 00:00:00; 9852
Mon 2023-08-21 00:00:00; 9450
Mon 2023-08-28 00:00:00; 9757
Mon 2023-09-04 00:00:00; 9426
Mon 2023-09-11 00:00:00; 9337
Mon 2023-09-18 00:00:00; 9500
Mon 2023-09-25 00:00:00; 9330
Mon 2023-10-02 00:00:00; 9436
Mon 2023-10-09 00:00:00; 9856
Mon 2023-10-16 00:00:00; 9781
Mon 2023-10-23 00:00:00; 9390
Mon 2023-10-30 00:00:00; 9259
Mon 2023-11-06 00:00:00; 9465
Mon 2023-11-13 00:00:00; 9597
Mon 2023-11-20 00:00:00; 9730
Mon 2023-11-27 00:00:00; 9531
Mon 2023-12-04 00:00:00; 9179
Mon 2023-12-11 00:00:00; 9846
Mon 2023-12-18 00:00:00; 9758
Mon 2023-12-25 00:00:00; 9398
