Tue 2022-11-01 00:00:00; 1388
Wed 2022-11-02 00:00:00; 1360
Thu 2022-11-03 00:00:00; 1352
Fri 2022-11-04 00:00:00; 1242
Sat 2022-11-05 00:00:00; 1354
Sun 2022-11-06 00:00:00; 1356
Mon 2022-11-07 00:00:00; 1350
Tue 2022-11-08 00:00:00; 1435
Wed 2022-11-09 00:00:00; 1312
Thu 2022-11-10 00:00:00; 1372
Fri 2022-11-11 00:00:00; 1484
Sat 2022-11-12 00:00:00; 1405
Sun 2022-11-13 00:00:00; 1421
Mon 2022-11-14 00:00:00; 1449
Tue 2022-11-15 00:00:00; 1345
Wed 2022-11-16 00:00:00; 1322
Thu 2022-11-17 00:00:00; 1440
Fri 2022-11-18 00:00:00; 1377
Sat 2022-11-19 00:00:00; 1353
Sun 2022-11-20 00:00:00; 1413
Mon 2022-11-21 00:00:00; 1272
Tue 2022-11-22 00:00:00; 1522
Wed 2022-11-23 00:00:00; 1356
Thu 2022-11-24 00:00:00; 1224
Fri 2022-11-25 00:00:00; 1406
Sat 2022-11-26 00:00:00; 1369
Sun 2022-11-27 00:00:00; 1412
Mon 2022-11-28 00:00:00; 1300
Tue 2022-11-29 00:00:00; 1321
Wed 2022-11-30 00:00:00; 1335
Thu 2022-12-01 00:00:00; 1453
Fri 2022-12-02 00:00:00; 1358
Sat 2022-12-03 00:00:00; 1411
Sun 2022-12-04 00:00:00; 1246
Mon 2022-12-05 00:00:00; 1446
Tue 2022-12-06 00:00:00; 1424
Wed 2022-12-07 00:00:00; 1323
Thu 2022-12-08 00:00:00; 1502
Fri 2022-12-09 00:00:00; 1258
Sat 2022-12-10 00:00:00; 1366
Sun 2022-12-11 00:00:00; 1382
Mon 2022-12-12 00:00:00; 1358
Tue 2022-12-13 00:00:00; 1371
Wed 2022-12-14 00:00:00; 1400
Thu 2022-12-15 00:00:00; 1280
Fri 2022-12-16 00:00:00; 1473
Sat 2022-12-17 00:00:00; 1356
Sun 2022-12-18 00:00:00; 1380
Mon 2022-12-19 00:00:00; 1338
Tue 2022-12-20 00:00:00; 1350
Wed 2022-12-21 00:00:00; 1411
Thu 2022-12-22 00:00:00; 1382
Fri 2022-12-23 00:00:00; 1486
Sat 2022-12-24 00:00:00; 1386
Sun 2022-12-25 00:00:00; 1360
Mon 2022-12-26 00:00:00; 1401
Tue 2022-12-27 00:00:00; 1315
