Mon 2023-07-17 00:00:00; 73
Mon 2023-07-17 01:00:00; 55
Mon 2023-07-17 02:00:00; 48
Mon 2023-07-17 03:00:00; 75
Mon 2023-07-17 04:00:00; 60
Mon 2023-07-17 05:00:00; 48
Mon 2023-07-17 06:00:00; 41
Mon 2023-07-17 07:00:00; 58
Mon 2023-07-17 08:00:00; 61
Mon 2023-07-17 09:00:00; 67
Mon 2023-07-17 10:00:00; 52
Mon 2023-07-17 11:00:00; 61
Mon 2023-07-17 12:00:00; 78
Mon 2023-07-17 13:00:00; 41
Mon 2023-07-17 14:00:00; 61
Mon 2023-07-17 15:00:00; 41
Mon 2023-07-17 16:00:00; 68
Mon 2023-07-17 17:00:00; 44
Mon 2023-07-17 18:00:00; 71
Mon 2023-07-17 19:00:00; 86
Mon 2023-07-17 20:00:00; 57
Mon 2023-07-17 21:00:00; 34
Mon 2023-07-17 22:00:00; 87
Mon 2023-07-17 23:00:00; 40
