Sun 2023-04-16 01:00:00; 47
Sun 2023-04-16 02:00:00; 59
Sun 2023-04-16 03:00:00; 58
Sun 2023-04-16 04:00:00; 91
Sun 2023-04-16 05:00:00; 61
Sun 2023-04-16 06:00:00; 49
Sun 2023-04-16 07:00:00; 58
Sun 2023-04-16 08:00:00; 57
Sun 2023-04-16 09:00:00; 43
Sun 2023-04-16 10:00:00; 45
Sun 2023-04-16 11:00:00; 52
Sun 2023-04-16 12:00:00; 62
Sun 2023-04-16 13:00:00; 53
Sun 2023-04-16 14:00:00; 35
Sun 2023-04-16 15:00:00; 61
Sun 2023-04-16 16:00:00; 64
Sun 2023-04-16 17:00:00; 55
Sun 2023-04-16 18:00:00; 54
Sun 2023-04-16 19:00:00; 40
Sun 2023-04-16 20:00:00; 53
Sun 2023-04-16 21:00:00; 55
Sun 2023-04-16 22:00:00; 81
Sun 2023-04-16 23:00:00; 76
Mon 2023-04-17 00:00:00; 57
