Sun 2023-08-06 00:00:00; 44
Sun 2023-08-06 01:00:00; 48
Sun 2023-08-06 02:00:00; 49
Sun 2023-08-06 03:00:00; 46
Sun 2023-08-06 04:00:00; 50
Sun 2023-08-06 05:00:00; 42
Sun 2023-08-06 06:00:00; 62
Sun 2023-08-06 07:00:00; 44
Sun 2023-08-06 08:00:00; 74
Sun 2023-08-06 09:00:00; 63
Sun 2023-08-06 10:00:00; 51
Sun 2023-08-06 11:00:00; 46
Sun 2023-08-06 12:00:00; 42
Sun 2023-08-06 13:00:00; 59
Sun 2023-08-06 14:00:00; 78
Sun 2023-08-06 15:00:00; 49
Sun 2023-08-06 16:00:00; 54
Sun 2023-08-06 17:00:00; 60
Sun 2023-08-06 18:00:00; 23
Sun 2023-08-06 19:00:00; 62
Sun 2023-08-06 20:00:00; 51
Sun 2023-08-06 21:00:00; 24
Sun 2023-08-06 22:00:00; 54
Sun 2023-08-06 23:00:00; 53
