Mon 2023-05-01 00:00:00; 1368
Tue 2023-05-02 00:00:00; 1348
Wed 2023-05-03 00:00:00; 1395
Thu 2023-05-04 00:00:00; 1341
Fri 2023-05-05 00:00:00; 1313
Sat 2023-05-06 00:00:00; 1446
Sun 2023-05-07 00:00:00; 1318
Mon 2023-05-08 00:00:00; 1199
Tue 2023-05-09 00:00:00; 1336
Wed 2023-05-10 00:00:00; 1437
Thu 2023-05-11 00:00:00; 1235
Fri 2023-05-12 00:00:00; 1402
Sat 2023-05-13 00:00:00; 1418
Sun 2023-05-14 00:00:00; 1269
Mon 2023-05-15 00:00:00; 1240
Tue 2023-05-16 00:00:00; 1372
Wed 2023-05-17 00:00:00; 1389
Thu 2023-05-18 00:00:00; 1252
Fri 2023-05-19 00:00:00; 1435
Sat 2023-05-20 00:00:00; 1353
Sun 2023-05-21 00:00:00; 1372
Mon 2023-05-22 00:00:00; 1425
Tue 2023-05-23 00:00:00; 1302
Wed 2023-05-24 00:00:00; 1277
Thu 2023-05-25 00:00:00; 1406
Fri 2023-05-26 00:00:00; 1472
Sat 2023-05-27 00:00:00; 1214
Sun 2023-05-28 00:00:00; 1403
Mon 2023-05-29 00:00:00; 1373
Tue 2023-05-30 00:00:00; 1326
Wed 2023-05-31 00:00:00; 1438
