Sun 2022-11-13 00:00:00; 1376
Mon 2022-11-14 00:00:00; 1260
Tue 2022-11-15 00:00:00; 1388
Wed 2022-11-16 00:00:00; 1399
Thu 2022-11-17 00:00:00; 1309
Fri 2022-11-18 00:00:00; 1250
Sat 2022-11-19 00:00:00; 1272
Sun 2022-11-20 00:00:00; 1256
Mon 2022-11-21 00:00:00; 1477
Tue 2022-11-22 00:00:00; 1376
Wed 2022-11-23 00:00:00; 1357
Thu 2022-11-24 00:00:00; 1421
Fri 2022-11-25 00:00:00; 1423
Sat 2022-11-26 00:00:00; 1439
Sun 2022-11-27 00:00:00; 1325
Mon 2022-11-28 00:00:00; 1431
Tue 2022-11-29 00:00:00; 1368
Wed 2022-11-30 00:00:00; 1468
Thu 2022-12-01 00:00:00; 1505
Fri 2022-12-02 00:00:00; 1341
Sat 2022-12-03 00:00:00; 1422
Sun 2022-12-04 00:00:00; 1421
Mon 2022-12-05 00:00:00; 1355
Tue 2022-12-06 00:00:00; 1375
Wed 2022-12-07 00:00:00; 1333
Thu 2022-12-08 00:00:00; 1367
Fri 2022-12-09 00:00:00; 1418
Sat 2022-12-10 00:00:00; 1223
Sun 2022-12-11 00:00:00; 1365
