Sat 2023-07-01 00:00:00; 1355
Sun 2023-07-02 00:00:00; 1339
Mon 2023-07-03 00:00:00; 1414
Tue 2023-07-04 00:00:00; 1342
Wed 2023-07-05 00:00:00; 1399
Thu 2023-07-06 00:00:00; 1345
Fri 2023-07-07 00:00:00; 1353
Sat 2023-07-08 00:00:00; 1411
Sun 2023-07-09 00:00:00; 1453
Mon 2023-07-10 00:00:00; 1325
Tue 2023-07-11 00:00:00; 1491
Wed 2023-07-12 00:00:00; 1252
Thu 2023-07-13 00:00:00; 1351
Fri 2023-07-14 00:00:00; 1455
Sat 2023-07-15 00:00:00; 1300
Sun 2023-07-16 00:00:00; 1431
Mon 2023-07-17 00:00:00; 1407
Tue 2023-07-18 00:00:00; 1414
Wed 2023-07-19 00:00:00; 1407
Thu 2023-07-20 00:00:00; 1514
Fri 2023-07-21 00:00:00; 1230
Sat 2023-07-22 00:00:00; 1372
Sun 2023-07-23 00:00:00; 1326
Mon 2023-07-24 00:00:00; 1385
Tue 2023-07-25 00:00:00; 1465
Wed 2023-07-26 00:00:00; 1261
Thu 2023-07-27 00:00:00; 1490
Fri 2023-07-28 00:00:00; 1530
Sat 2023-07-29 00:00:00; 1336
Sun 2023-07-30 00:00:00; 1297
Mon 2023-07-31 00:00:00; 1363
