Tue 2023-08-01 00:00:00; 1252
Wed 2023-08-02 00:00:00; 1413
Thu 2023-08-03 00:00:00; 1438
Fri 2023-08-04 00:00:00; 1343
Sat 2023-08-05 00:00:00; 1265
Sun 2023-08-06 00:00:00; 1228
Mon 2023-08-07 00:00:00; 1319
Tue 2023-08-08 00:00:00; 1270
Wed 2023-08-09 00:00:00; 1344
Thu 2023-08-10 00:00:00; 1349
Fri 2023-08-11 00:00:00; 1293
Sat 2023-08-12 00:00:00; 1256
Sun 2023-08-13 00:00:00; 1352
Mon 2023-08-14 00:00:00; 1389
Tue 2023-08-15 00:00:00; 1392
Wed 2023-08-16 00:00:00; 1377
Thu 2023-08-17 00:00:00; 1411
Fri 2023-08-18 00:00:00; 1412
Sat 2023-08-19 00:00:00; 1402
Sun 2023-08-20 00:00:00; 1469
Mon 2023-08-21 00:00:00; 1357
Tue 2023-08-22 00:00:00; 1315
Wed 2023-08-23 00:00:00; 1322
Thu 2023-08-24 00:00:00; 1208
Fri 2023-08-25 00:00:00; 1602
Sat 2023-08-26 00:00:00; 1283
Sun 2023-08-27 00:00:00; 1363
Mon 2023-08-28 00:00:00; 1281
Tue 2023-08-29 00:00:00; 1345
Wed 2023-08-30 00:00:00; 1381
Thu 2023-08-31 00:00:00; 1513
